%time,field.data
1632350198088562427,0.0
1632350198095717270,0.0
1632350198108565135,0.0
1632350198119360395,0.0
1632350198127012687,0.0
1632350198142657791,0.0
1632350198152805395,0.0
1632350198163784510,0.0
1632350198175073052,0.0
1632350198184161229,0.0
1632350198198585291,0.0
1632350198207067166,0.0
1632350198217819510,0.0
1632350198231137791,0.0
1632350198242363885,0.0
1632350198251368520,0.0
1632350198263233052,0.0
1632350198276253833,0.0
1632350198283754718,0.0
1632350198295681385,0.0
1632350198309590551,0.0
1632350198316878833,0.0
1632350198328417583,0.0
1632350198341567322,0.0
1632350198351003156,0.0
1632350198362935343,0.0
1632350198377363676,0.0
1632350198382711489,0.0
1632350198394688364,0.0
1632350198405402114,0.0
1632350198420200031,0.0
1632350198429570447,0.0
1632350198438649874,0.0
1632350198453032218,0.0
1632350198461355447,0.0
1632350198471760812,0.0
1632350198485499666,0.0
1632350198497986906,0.0
1632350198507483937,0.0
1632350198517167791,0.0
1632350198526449874,0.0
1632350198538251437,0.0
1632350198550923624,0.0
1632350198561626906,0.0
1632350198577152166,0.0
1632350198583943833,0.0
1632350198594504406,0.0
1632350198607446228,0.0
1632350198617217010,0.0
1632350198627438312,0.0
1632350198640843520,0.0
1632350198649175760,0.0
1632350198659134510,0.0
1632350198673578937,0.0
1632350198683042114,0.0
1632350198693598103,0.0
1632350198705999249,0.0
1632350198716902478,0.0
1632350198726831801,0.0
1632350198739526333,0.0
1632350198749927999,0.0
1632350198759443937,0.0
1632350198769955499,0.0
1632350198783681020,0.0
1632350198793399770,0.0
1632350198805427895,0.0
1632350198818134093,0.0
1632350198826480239,0.0
1632350198836810655,0.0
1632350198850801385,0.0
1632350198862387895,0.0
1632350198873592374,0.0
1632350198880665655,0.0
1632350198894574666,0.0
1632350198903547374,0.0
1632350198913693937,0.0
1632350198929393103,0.0
1632350198936445030,0.0
1632350198945674197,0.0
1632350198961487635,0.0
1632350198973103103,0.0
1632350198980951124,0.0
1632350198992104874,0.0
1632350199005833155,0.0
1632350199014281228,0.0
1632350199026447635,0.0
