%time,field.data
1632349687334667934,0.0
1632349687341074184,0.0
1632349687354505278,0.0
1632349687367863976,0.0
1632349687376062621,0.0
1632349687386736736,0.0
1632349687399901371,0.0
1632349687409258663,0.0
1632349687425541892,0.0
1632349687431774965,0.0
1632349687439804913,0.0
1632349687452940903,0.0
1632349687464809548,0.0
1632349687478366892,0.0
1632349687485269028,0.0
1632349687498575382,0.0
1632349687510493246,0.0
1632349687519736580,0.0
1632349687530249757,0.0
1632349687544263246,0.0
1632349687554525850,0.0
1632349687562710955,0.0
1632349687575159705,0.0
1632349687588588767,0.0
1632349687595509028,0.0
1632349687609416371,0.0
1632349687621190017,0.0
1632349687630217882,0.0
1632349687640514236,0.0
1632349687654296371,0.0
1632349687662141423,0.0
1632349687672061059,0.0
1632349687689294757,0.0
1632349687695573194,0.0
1632349687706158142,0.0
1632349687717958194,0.0
1632349687732466319,0.0
1632349687739146163,0.0
1632349687753082778,0.0
1632349687762917413,0.0
1632349687771392257,0.0
1632349687786260538,0.0
1632349687796219705,0.0
1632349687806555330,0.0
1632349687817815330,0.0
1632349687828836111,0.0
1632349687843706996,0.0
1632349687851552517,0.0
1632349687861576007,0.0
1632349687875672569,0.0
1632349687883407777,0.0
1632349687895099027,0.0
1632349687908252830,0.0
1632349687916487517,0.0
1632349687927381840,0.0
1632349687939846944,0.0
1632349687948538611,0.0
1632349687961838507,0.0
1632349687972537309,0.0
1632349687987237829,0.0
1632349687993406788,0.0
1632349688006756319,0.0
1632349688017487569,0.0
1632349688026574809,0.0
1632349688040513194,0.0
1632349688049591788,0.0
1632349688059307309,0.0
1632349688072326267,0.0
1632349688082990642,0.0
1632349688090914548,0.0
1632349688104072725,0.0
1632349688115648871,0.0
1632349688124969132,0.0
1632349688137855069,0.0
1632349688147877309,0.0
1632349688161526371,0.0
1632349688170652777,0.0
1632349688182648975,0.0
1632349688195008819,0.0
1632349688200976892,0.0
1632349688214537361,0.0
1632349688227846423,0.0
1632349688239686996,0.0
1632349688246468090,0.0
1632349688258740642,0.0
1632349688273188298,0.0
1632349688281364913,0.0
1632349688292546788,0.0
1632349688305005069,0.0
1632349688313357777,0.0
1632349688326148090,0.0
1632349688337452621,0.0
1632349688345478975,0.0
1632349688358384861,0.0
1632349688370912986,0.0
1632349688379518142,0.0
1632349688391802621,0.0
1632349688404768715,0.0
1632349688415966944,0.0
1632349688424392673,0.0
1632349688435863090,0.0
1632349688449151371,0.0
1632349688457150538,0.0
1632349688467324131,0.0
1632349688481019965,0.0
1632349688494496215,0.0
1632349688502264652,0.0
1632349688512472621,0.0
1632349688526105225,0.0
1632349688536178715,0.0
1632349688545930329,0.0
1632349688559735486,0.0
1632349688568729808,0.0
1632349688577756006,0.0
1632349688591464131,0.0
1632349688600879965,0.0
1632349688613114861,0.0
1632349688625725902,0.0
1632349688632787413,0.0
1632349688646083871,0.0
1632349688656908298,0.0
1632349688670488246,0.0
1632349688679320381,0.0
1632349688689929496,0.0
1632349688700317360,0.0
1632349688710727204,0.0
1632349688723429079,0.0
1632349688735982621,0.0
1632349688742643090,0.0
1632349688755946788,0.0
1632349688768446110,0.0
1632349688777538038,0.0
1632349688787822100,0.0
1632349688800647777,0.0
1632349688813539235,0.0
1632349688822119756,0.0
1632349688832271267,0.0
1632349688846369652,0.0
1632349688855106892,0.0
1632349688864576683,0.0
1632349688880036475,0.0
1632349688887622360,0.0
1632349688898733975,0.0
1632349688911661110,0.0
1632349688922051527,0.0
1632349688931851006,0.0
1632349688944317621,0.0
1632349688957152152,0.0
1632349688964037673,0.0
1632349688976994287,0.0
1632349688988276267,0.0
1632349688998650642,0.0
1632349689008339496,0.0
1632349689022243662,0.0
1632349689031413662,0.0
1632349689041826162,0.0
1632349689055163142,0.0
1632349689063909287,0.0
1632349689073695590,0.0
1632349689090068767,0.0
1632349689099749756,0.0
1632349689106523402,0.0
1632349689119721214,0.0
1632349689133619704,0.0
1632349689141076892,0.0
1632349689152917308,0.0
1632349689166271839,0.0
1632349689177691579,0.0
1632349689185889339,0.0
1632349689199047621,0.0
1632349689210940954,0.0
1632349689219272517,0.0
1632349689231906631,0.0
1632349689241578037,0.0
1632349689256197464,0.0
1632349689263179964,0.0
1632349689276290173,0.0
1632349689286822256,0.0
1632349689295284548,0.0
1632349689308315746,0.0
1632349689322405329,0.0
1632349689330064131,0.0
1632349689339929183,0.0
1632349689354700381,0.0
1632349689361877673,0.0
1632349689374395641,0.0
1632349689388029548,0.0
1632349689397465694,0.0
1632349689406360225,0.0
1632349689417416006,0.0
1632349689432357673,0.0
1632349689439996735,0.0
1632349689450495954,0.0
1632349689464586110,0.0
1632349689476461631,0.0
1632349689486222100,0.0
1632349689495974079,0.0
1632349689510247829,0.0
1632349689517548923,0.0
1632349689528537360,0.0
1632349689543631943,0.0
1632349689550898923,0.0
1632349689561787621,0.0
1632349689574471839,0.0
1632349689581054131,0.0
1632349689597153975,0.0
1632349689609065850,0.0
1632349689616063141,0.0
1632349689628357725,0.0
1632349689638945641,0.0
1632349689653495329,0.0
1632349689661987568,0.0
1632349689671658506,0.0
1632349689687033610,0.0
1632349689693883818,0.0
1632349689705204287,0.0
1632349689718849339,0.0
1632349689727280537,0.0
1632349689737118610,0.0
1632349689750686058,0.0
1632349689764326579,0.0
1632349689775330225,0.0
1632349689785370485,0.0
1632349689795954287,0.0
1632349689805665225,0.0
1632349689817485954,0.0
