%time,field.data
1632350453554743527,0.0
1632350453565834048,0.0
1632350453572213840,0.0
1632350453584928267,0.0
1632350453598366600,0.0
1632350453608915662,0.0
1632350453619472850,0.0
1632350453628860975,0.0
1632350453642977798,0.0
1632350453652414569,0.0
1632350453662262069,0.0
1632350453675713839,0.0
1632350453683379100,0.0
1632350453695398996,0.0
1632350453708666808,0.0
1632350453717290610,0.0
1632350453727221704,0.0
1632350453741023735,0.0
1632350453749973787,0.0
1632350453760275402,0.0
1632350453774357225,0.0
1632350453784965037,0.0
1632350453793062069,0.0
1632350453805115767,0.0
1632350453819541392,0.0
1632350453827649985,0.0
1632350453839340454,0.0
1632350453851930819,0.0
1632350453863350037,0.0
1632350453873174985,0.0
1632350453882857746,0.0
1632350453898570766,0.0
1632350453906132746,0.0
1632350453917024100,0.0
1632350453929848058,0.0
1632350453937698839,0.0
1632350453948924048,0.0
1632350453961772016,0.0
1632350453970979100,0.0
1632350453982695558,0.0
1632350453995182902,0.0
1632350454005384256,0.0
1632350454015663631,0.0
1632350454028357589,0.0
1632350454041330610,0.0
1632350454050498735,0.0
1632350454058845506,0.0
1632350454072377121,0.0
1632350454085438423,0.0
1632350454093961287,0.0
1632350454104284360,0.0
1632350454117636443,0.0
1632350454126123735,0.0
1632350454137480923,0.0
1632350454151495610,0.0
1632350454161763318,0.0
1632350454170895298,0.0
1632350454183527850,0.0
1632350454195492329,0.0
1632350454203186183,0.0
1632350454216653214,0.0
1632350454229492746,0.0
1632350454237444777,0.0
1632350454250598371,0.0
1632350454262399933,0.0
1632350454270199621,0.0
1632350454282162485,0.0
1632350454292491079,0.0
1632350454302912433,0.0
1632350454313645871,0.0
1632350454327491027,0.0
1632350454339322433,0.0
1632350454350334725,0.0
1632350454357583370,0.0
1632350454372076183,0.0
1632350454380623995,0.0
1632350454391244464,0.0
1632350454405444933,0.0
1632350454412189777,0.0
1632350454425544673,0.0
1632350454439653631,0.0
1632350454448378006,0.0
1632350454457156287,0.0
1632350454469967902,0.0
1632350454483141339,0.0
1632350454490980454,0.0
1632350454501767016,0.0
1632350454515857277,0.0
1632350454521434829,0.0
1632350454536096860,0.0
1632350454550328006,0.0
1632350454556980193,0.0
1632350454568015141,0.0
1632350454580817433,0.0
1632350454593803943,0.0
1632350454602851652,0.0
1632350454612527589,0.0
1632350454625037641,0.0
1632350454632111183,0.0
1632350454645983422,0.0
