%time,field.data
1632350050357137379,0.0
1632350050368936650,0.0
1632350050376388368,0.0
1632350050388079462,0.0
1632350050401348577,0.0
1632350050413514097,0.0
1632350050423151754,0.0
1632350050433549306,0.0
1632350050445417952,0.0
1632350050454855191,0.0
1632350050467892170,0.0
1632350050478483316,0.0
1632350050486687691,0.0
1632350050501022222,0.0
1632350050511450608,0.0
1632350050526839462,0.0
1632350050533538212,0.0
1632350050543549670,0.0
1632350050558726285,0.0
1632350050566125347,0.0
1632350050576735608,0.0
1632350050590159983,0.0
1632350050598528264,0.0
1632350050613572170,0.0
1632350050624616129,0.0
1632350050631680399,0.0
1632350050642641545,0.0
1632350050655444462,0.0
1632350050665186858,0.0
1632350050675588160,0.0
1632350050688944722,0.0
1632350050699020035,0.0
1632350050708949358,0.0
1632350050724605452,0.0
1632350050732268108,0.0
1632350050742342952,0.0
1632350050754142691,0.0
1632350050766252639,0.0
1632350050780278524,0.0
1632350050787135347,0.0
1632350050797703004,0.0
1632350050811428941,0.0
1632350050822510087,0.0
1632350050831837222,0.0
1632350050846121181,0.0
1632350050852858576,0.0
1632350050864352379,0.0
1632350050879373993,0.0
1632350050885238056,0.0
1632350050897618472,0.0
1632350050908122795,0.0
1632350050917768733,0.0
1632350050929743212,0.0
1632350050941635347,0.0
1632350050954823785,0.0
1632350050963739983,0.0
1632350050973465139,0.0
1632350050988630920,0.0
1632350050996433420,0.0
1632350051006914097,0.0
1632350051020153524,0.0
1632350051028392743,0.0
1632350051040498733,0.0
1632350051053509670,0.0
1632350051066432847,0.0
1632350051073820399,0.0
1632350051084579878,0.0
1632350051097008993,0.0
1632350051106115660,0.0
1632350051117405347,0.0
1632350051131597951,0.0
1632350051139851858,0.0
1632350051152162378,0.0
1632350051164148837,0.0
1632350051173361233,0.0
1632350051183398056,0.0
1632350051195897222,0.0
1632350051207995660,0.0
1632350051217144149,0.0
1632350051227623837,0.0
1632350051243928628,0.0
1632350051251963108,0.0
1632350051261026806,0.0
1632350051278340764,0.0
1632350051281391805,0.0
1632350051294568160,0.0
1632350051306718055,0.0
1632350051316995712,0.0
1632350051326389201,0.0
1632350051340022743,0.0
1632350051346319722,0.0
1632350051361077326,0.0
1632350051372107899,0.0
1632350051385683316,0.0
1632350051393123212,0.0
1632350051403662899,0.0
1632350051418824774,0.0
1632350051426811493,0.0
1632350051436818733,0.0
1632350051450266076,0.0
1632350051462780139,0.0
1632350051471622743,0.0
1632350051482060660,0.0
1632350051495637899,0.0
1632350051503648680,0.0
1632350051516246285,0.0
1632350051528321285,0.0
1632350051537585399,0.0
1632350051548590712,0.0
1632350051561084722,0.0
