%time,field.data
1632349835092790378,0.0
1632349835105559075,0.0
1632349835114485950,0.0
1632349835126140846,0.0
1632349835137382044,0.0
1632349835144928034,0.0
1632349835160660846,0.0
1632349835171603034,0.0
1632349835182367357,0.0
1632349835191845638,0.0
1632349835202623450,0.0
1632349835215723398,0.0
1632349835225608086,0.0
1632349835236572617,0.0
1632349835248982773,0.0
1632349835255387409,0.0
1632349835269435586,0.0
1632349835282199232,0.0
1632349835293507409,0.0
1632349835303483242,0.0
1632349835312612200,0.0
1632349835326761523,0.0
1632349835335877200,0.0
1632349835347099857,0.0
1632349835360265430,0.0
1632349835368015273,0.0
1632349835380464336,0.0
1632349835393096888,0.0
1632349835400902982,0.0
1632349835413460013,0.0
1632349835424658555,0.0
1632349835434779232,0.0
1632349835444501679,0.0
1632349835458450429,0.0
1632349835468885325,0.0
1632349835479026054,0.0
1632349835490206992,0.0
1632349835505176159,0.0
1632349835512423450,0.0
1632349835521958138,0.0
1632349835535240221,0.0
1632349835548592409,0.0
1632349835556449857,0.0
1632349835568473346,0.0
1632349835579249284,0.0
1632349835587043919,0.0
1632349835600243242,0.0
1632349835612357252,0.0
1632349835620800169,0.0
1632349835632870950,0.0
1632349835646006523,0.0
1632349835655567929,0.0
1632349835665697617,0.0
1632349835681099700,0.0
1632349835687571002,0.0
1632349835697725117,0.0
1632349835712105013,0.0
1632349835723978606,0.0
1632349835731074804,0.0
1632349835745132773,0.0
1632349835754976940,0.0
1632349835766372773,0.0
1632349835776014700,0.0
1632349835790230950,0.0
1632349835797884179,0.0
1632349835808270638,0.0
1632349835821691784,0.0
1632349835835436784,0.0
1632349835843393242,0.0
1632349835853601575,0.0
1632349835868350481,0.0
1632349835876091627,0.0
1632349835887711783,0.0
1632349835900112721,0.0
1632349835908534179,0.0
1632349835922736575,0.0
1632349835932124127,0.0
1632349835940576940,0.0
1632349835954861627,0.0
1632349835963968398,0.0
1632349835979137669,0.0
1632349835986664388,0.0
1632349835998387252,0.0
1632349836009174804,0.0
1632349836018066836,0.0
1632349836032368398,0.0
1632349836044292148,0.0
1632349836052611315,0.0
1632349836063074961,0.0
1632349836076840846,0.0
1632349836085540898,0.0
1632349836097519388,0.0
1632349836109038763,0.0
1632349836115860429,0.0
1632349836129030846,0.0
1632349836142879335,0.0
1632349836154306835,0.0
1632349836162452252,0.0
1632349836174581367,0.0
1632349836186939283,0.0
1632349836195800377,0.0
1632349836208418294,0.0
1632349836218333606,0.0
1632349836231684231,0.0
1632349836240324804,0.0
1632349836250462252,0.0
1632349836265877304,0.0
1632349836271851940,0.0
1632349836285316783,0.0
1632349836296035950,0.0
1632349836306531419,0.0
1632349836318348502,0.0
1632349836328918450,0.0
1632349836336843137,0.0
1632349836350272981,0.0
1632349836362190481,0.0
1632349836370624127,0.0
1632349836383425533,0.0
1632349836395410117,0.0
1632349836406373502,0.0
1632349836416587877,0.0
1632349836428537929,0.0
1632349836440627044,0.0
1632349836448605950,0.0
1632349836460588606,0.0
1632349836475837565,0.0
1632349836486116783,0.0
1632349836493107408,0.0
1632349836504906158,0.0
1632349836518405273,0.0
1632349836527509179,0.0
1632349836539089648,0.0
1632349836552942929,0.0
1632349836557971783,0.0
1632349836572581054,0.0
1632349836583143710,0.0
1632349836591714387,0.0
1632349836603818085,0.0
1632349836617971106,0.0
1632349836624746887,0.0
1632349836637771783,0.0
1632349836648272929,0.0
1632349836661815429,0.0
1632349836670108137,0.0
1632349836682000325,0.0
1632349836695022773,0.0
1632349836704368294,0.0
1632349836713904804,0.0
1632349836727695585,0.0
1632349836736124908,0.0
1632349836747885585,0.0
1632349836761022981,0.0
1632349836768637408,0.0
1632349836779220064,0.0
1632349836792493866,0.0
1632349836805408919,0.0
1632349836812628137,0.0
1632349836825552825,0.0
1632349836837911471,0.0
1632349836847155689,0.0
1632349836860861366,0.0
1632349836870494491,0.0
1632349836883194127,0.0
1632349836891805064,0.0
1632349836902908450,0.0
1632349836916334804,0.0
1632349836924165377,0.0
1632349836937258658,0.0
1632349836947536991,0.0
1632349836960391419,0.0
1632349836969418918,0.0
1632349836982093814,0.0
1632349836992421679,0.0
1632349837003151575,0.0
1632349837012615533,0.0
1632349837028858346,0.0
1632349837035076887,0.0
1632349837047819127,0.0
1632349837057458606,0.0
1632349837065595221,0.0
1632349837080078554,0.0
1632349837092499856,0.0
1632349837104213450,0.0
1632349837110979231,0.0
1632349837124154856,0.0
1632349837137446106,0.0
1632349837145662148,0.0
1632349837157191158,0.0
1632349837170279439,0.0
1632349837179075585,0.0
1632349837190927460,0.0
1632349837204554491,0.0
1632349837215858398,0.0
1632349837223306002,0.0
1632349837234769075,0.0
1632349837246746627,0.0
1632349837319245741,0.0
1632349837322730637,0.0
1632349837323214023,0.0
1632349837332076783,0.0
1632349837346614804,0.0
1632349837355368814,3.30240000039e-05
1632349837366270064,0.00122464005835
1632349837379315429,0.00291712000035
1632349837390952095,0.00505817588419
1632349837398479075,0.00614246400073
1632349837413850637,0.00627731205896
1632349837422779075,0.00627731205896
1632349837431247200,0.00627731205896
1632349837442863345,0.00627731205896
1632349837457020741,0.00628831982613
1632349837468160325,0.00649472000077
1632349837477479283,0.00743590388447
1632349837487922095,0.00886969640851
1632349837501459595,0.010094336234
1632349837509235481,0.0111758718267
1632349837521204595,0.0120069757104
1632349837534562408,0.0126481922343
1632349837542808085,0.0130197117105
1632349837554116679,0.0131683200598
1632349837567021002,0.013303168118
1632349837575711575,0.0135040637106
1632349837586720689,0.0140214404091
1632349837599981314,0.0152268158272
1632349837608321210,0.0169578231871
1632349837620432095,0.0186613127589
1632349837633718554,0.0200758408755
1632349837644044908,0.0209289602935
1632349837654788449,0.0210252795368
1632349837664786731,0.0210252795368
1632349837677517043,0.0210748165846
1632349837685910741,0.0214821118861
1632349837698410429,0.0228498559445
1632349837709096627,0.024773504585
1632349837718872772,0.0267109125853
1632349837732565949,0.0286180488765
1632349837742236939,0.0294601600617
1632349837755967460,0.030153663829
1632349837763395272,0.030866432935
1632349837774303658,0.031727809459
1632349837788576262,0.0325313918293
1632349837796820272,0.0333019532263
1632349837807869804,0.0347770228982
1632349837820952460,0.0362108163536
1632349837829315012,0.0376776307821
1632349837842520429,0.0394003838301
1632349837854540585,0.0403718389571
1632349837862002304,0.0415249280632
1632349837873646106,0.0425816960633
1632349837886026054,0.0437457934022
1632349837898131262,0.0447117425501
1632349837907545272,0.046142783016
1632349837919352616,0.0478517748415
1632349837930313658,0.0498001910746
1632349837940512772,0.0513770878315
1632349837954506001,0.0524366088212
1632349837965501679,0.0538841597736
1632349837973411470,0.0553757436574
1632349837986415481,0.0571893118322
1632349837995276731,0.0588790401816
1632349838006475429,0.0603541135788
1632349838017072668,0.0620300807059
1632349838030578241,0.0638243854046
1632349838039764856,0.0655003488064
1632349838050956158,0.0668488293886
1632349838061804491,0.0684147179127
1632349838075547303,0.0705915540457
1632349838083131939,0.0723913609982
1632349838095850897,0.0742269456387
1632349838106074699,0.0758726373315
1632349838117345376,0.0776036456227
1632349838128595168,0.0797694697976
1632349838141322772,0.081731647253
1632349838156040116,0.0835424661636
1632349838161828762,0.0853505283594
1632349838172344491,0.087340220809
1632349838185919439,0.0893711969256
1632349838193795012,0.0914324447513
1632349838204440845,0.0933836176991
1632349838218939074,0.0954696312547
1632349838227622564,0.0976327061653
1632349838238837772,0.100048959255
1632349838250204491,0.101917564869
1632349838257604231,0.10420448333
1632349838272180689,0.106480382383
1632349838282957460,0.108704000711
1632349838290754230,0.111098237336
1632349838305447772,0.113038398325
1632349838315074803,0.115184962749
1632349838329287355,0.117601215839
1632349838337994491,0.120204605162
1632349838349885949,0.122428223491
1632349838360251418,0.124767422676
1632349838369762512,0.127789124846
1632349838380407616,0.13013382256
1632349838395079283,0.132332667708
1632349838407401001,0.134561792016
1632349838415412095,0.136964291334
1632349838425675064,0.139259457588
1632349838439974283,0.142129793763
1632349838448822928,0.144546046853
1632349838459029491,0.147058621049
1632349838471761158,0.149829894304
1632349838478839283,0.152634173632
1632349838493412876,0.155515521765
1632349838504327928,0.157772153616
1632349838512901157,0.160174652934
1632349838525893918,0.162904635072
1632349838537842928,0.165868550539
1632349838545476053,0.168163716793
1632349838558446939,0.171102851629
1632349838571279178,0.173970431089
1632349838584087668,0.177052676678
1632349838591327876,0.179702848196
1632349838605123918,0.182193413377
1632349838614702668,0.184744507074
1632349838624271418,0.187573567033
1632349838635871678,0.190683335066
1632349838647024230,0.19340506196
1632349838657582043,0.196071743965
1632349838669066157,0.199046656489
1632349838682274282,0.20191423595
1632349838690130324,0.204806596041
1632349838705804647,0.207503557205
1632349838713291678,0.210973829031
1632349838726480897,0.213665276766
1632349838735201470,0.216725498438
1632349838745336782,0.219485759735
1632349838759501157,0.222207486629
1632349838767694647,0.225077822804
1632349838778519699,0.228052735329
1632349838791831053,0.231382653117
1632349838800316262,0.233834683895
1632349838810533084,0.236955448985
1632349838826364907,0.240136772394
1632349838837339543,0.24363180995
1632349838845425584,0.246452614665
1632349838857015012,0.249215617776
1632349838869218397,0.252352893353
1632349838878591887,0.255798399448
1632349838890759334,0.258998990059
1632349838901131001,0.262012422085
1632349838910900376,0.265050619841
1632349838922596939,0.268317252398
1632349838934512616,0.271776497364
1632349838943737355,0.27472114563
1632349838954464022,0.277696073055
1632349838967700584,0.280981957912
1632349838980964282,0.284102708101
1632349838988211626,0.287853688002
1632349839000861886,0.291241407394
