%time,field.data
1632350453554652121,20.7010993958
1632350453565753840,20.7010993958
1632350453571411860,20.7010993958
1632350453584201548,20.7010993958
1632350453598225090,20.7010993958
1632350453608438996,20.7010993958
1632350453618057017,20.7010993958
1632350453628164777,20.7010993958
1632350453642120767,20.7010993958
1632350453651504204,20.7010993958
1632350453662037329,20.7010993958
1632350453675516079,20.7010993958
1632350453684148892,20.7010993958
1632350453695383579,20.7010993958
1632350453709375402,20.7010993958
1632350453716458892,20.7010993958
1632350453726839829,20.7010993958
1632350453740572329,20.7010993958
1632350453749164829,20.7010993958
1632350453760130714,20.7010993958
1632350453774751183,20.7010993958
1632350453784335298,20.7010993958
1632350453792232225,20.7010993958
1632350453804750558,20.7010993958
1632350453819305767,20.7010993958
1632350453826738475,20.7010993958
1632350453839211756,20.7010993958
1632350453851024256,20.7010993958
1632350453862607954,20.7010993958
1632350453872122902,20.7010993958
1632350453882706183,20.7010993958
1632350453897542329,20.7010993958
1632350453904228266,20.7010993958
1632350453916946079,20.7010993958
1632350453930387069,20.7010993958
1632350453937971964,20.7010993958
1632350453948160558,20.7010993958
1632350453961529881,20.7010993958
1632350453971086391,20.7010993958
1632350453982184516,20.7010993958
1632350453995401704,20.7010993958
1632350454005154725,20.7010993958
1632350454015862902,20.7010993958
1632350454027844985,20.7010993958
1632350454041098162,20.7010993958
1632350454049196860,20.7010993958
1632350454058479100,20.7010993958
1632350454072270714,20.7010993958
1632350454085566391,20.7010993958
1632350454093528996,20.7010993958
1632350454103762902,20.7010993958
1632350454117155714,20.7010993958
1632350454125583162,20.7010993958
1632350454136134464,20.7010993958
1632350454150563735,20.7010993958
1632350454161366600,20.7010993958
1632350454171079568,20.7010993958
1632350454183037173,20.7010993958
1632350454194917693,20.7010993958
1632350454203122693,20.7010993958
1632350454216892068,20.7010993958
1632350454227820298,20.7010993958
1632350454237339985,20.7010993958
1632350454249383631,20.7010993958
1632350454261085818,20.7010993958
1632350454270098371,20.7010993958
1632350454281813787,20.7010993958
1632350454292148266,20.7010993958
1632350454301497068,20.7010993958
1632350454313578318,20.7010993958
1632350454327230714,20.7010993958
1632350454340048423,20.7010993958
1632350454348887173,20.7010993958
1632350454357271808,20.7010993958
1632350454371137850,20.7010993958
1632350454380516183,20.7010993958
1632350454391328631,20.7010993958
1632350454405960141,20.7010993958
1632350454412143839,20.7010993958
1632350454425047120,20.7010993958
1632350454437281235,20.7010993958
1632350454445477225,20.7010993958
1632350454456798839,20.7010993958
1632350454469344412,20.7010993958
1632350454483337693,20.7010993958
1632350454490450714,20.7010993958
1632350454501253839,20.7010993958
1632350454515092850,20.7010993958
1632350454521511600,20.7010993958
1632350454535883683,20.7010993958
1632350454549453214,20.7010993958
1632350454556132902,20.7010993958
1632350454567910662,20.7010993958
1632350454579834047,20.7010993958
1632350454592455922,20.7010993958
1632350454602915818,20.7010993958
1632350454612663318,20.7010993958
1632350454624185297,20.7010993958
1632350454631794256,20.7010993958
1632350454645091495,20.7010993958
1632350454656978631,20.7010993958
1632350454665834725,20.7010993958
1632350454677606600,20.7010993958
1632350454690737329,20.7010993958
1632350454698848995,20.7010993958
1632350454712004620,20.7010993958
1632350454722220662,20.7010993958
1632350454732344725,20.7010993958
1632350454742625037,20.7010993958
1632350454756894256,20.7010993958
1632350454770245297,20.7010993958
1632350454777263162,20.701379776
1632350454787491964,20.7040863037
1632350454802501704,20.7105636597
1632350454810562902,20.7191181183
1632350454822193527,20.7262592316
1632350454832663579,20.7316055298
1632350454846085818,20.732585907
1632350454854310662,20.7322387695
1632350454867453370,20.7322063446
1632350454880050974,20.7324295044
1632350454888022068,20.733417511
1632350454900388422,20.7352600098
1632350454910162745,20.7380599976
1632350454921593995,20.7426834106
1632350454931238370,20.748752594
1632350454945539829,20.7533798218
